"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Paraguay","PRY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","189.865908564809","206.406516045086","177.579988963907","169.176682356598","166.453570177557","143.91608709142","143.960952298846","114.285595840152","122.222480314494","90.9812438567913","89.55199125281","100.422095621144","97.4006598353426","98.2048481490777","103.541129250728","104.661692708708","108.620021612805","111.715119872768","101.926713384261","105.055711152113","101.78645173889","98.051160569764","85.1851707930741","79.6144964911997","82.0427519868045","76.9200745527016","86.2945768996338","94.4654189239946","108.220261716392","99.1679315213593","100","112.191662355051","110.27294240242","115.326098904644","117.518755192754","114.806187872291","110.830588893726","109.936659627779","113.510531723327","110.209290956086","108.862822909058",
"West Bank and Gaza","PSE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.1103886616689","42.1036398354699","57.139765841798","62.9133542042413","61.40840545591","55.2034113589202","65.1553008314941","84.6999525205129","72.6575013996323","81.7741684646191","82.9752525979667","83.5581089501744","81.0799013986055","82.8717921386113","97.4721085033149","104.370615475034","112.6554219137","106.411127581548","98.6479033974655","100","102.565242783517","96.5914378078179","101.126259077449","101.8345510879","98.3386374016327","96.5239221818125","95.0774798712429","97.7248413249141","97.3009657858343","98.7545466787829",
"Russian Federation","RUS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2396822147193","60.6519495624973","74.4991408386876","79.5442068567434","70.1732716039313","47.9528487096786","54.0592370719874","63.5252809316658","66.465255053826","68.8052250992918","74.3053595402587","81.1338414016478","88.9334841351261","93.4970089203958","99.0662564850145","92.1476900916859","100","104.391730216652","105.551799919538","106.971824864734","97.6963297535628","79.5636238471718","79.2528705373545","91.4320457715879","84.5372552657885","86.7188124157885","80.3181371575313",
"Rwanda","RWA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","241.032441171813","242.078620696728","247.138633301217","244.62300292682","239.769750285914","223.529975356095","170.831407899094","145.265451162844","136.085612287391","137.862167168077","127.377722335936","127.467197277617","120.079983124773","123.386398369513","119.030943172571","115.350492972747","117.496358117812","122.795463031874","128.761104775485","123.361363321613","124.854450674418","126.93448332757","123.179521053223","112.799579488834","104.915755574049","101.618265985124","99.7609531957438","96.65574075827","94.3092502425569","100.72083772525","100","96.5304692171745","99.2915363507353","101.472603985367","103.652781163754","113.274258275913","116.682705092469","114.346708795844","113.402784988452","112.34752781093","115.099520222686",
"Sudan","SDN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","96.2601802847372","95.9164654872619","101.41791314109","106.353676021309","107.679587510478","109.439606998381","106.738276314656","91.0120227788104","85.4190695254995","83.742980960676","87.5102636865191","93.0398046438248","96.0590893049943","97.7316385578045","98.0053310752832","102.532069348541","104.26444583533","107.214517222895","108.556451230776","105.905122554707","98.6880148296641","98.5255997324506","99.035324971833","96.4585111448127","93.0708978067947","92.0308634738418","90.6034886823117","91.8237923972043","92.2499143846679","97.0127696867071","97.0296474955647","100","105.171444344527","110.044396853914","112.018210332407","111.295284892959","108.338138428516","108.123098957308","106.801418141228","106.200482396267","106.456791357575","103.714870881474",
"Solomon Islands","SLB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","130.484162817358","138.208066882375","147.481723663792","151.8150790776","137.583789249549","138.949170765867","126.805259506543","107.200898287716","92.8359877758393","95.5979531676651","98.7118648254408","90.6271702790902","92.9001653537708","91.9095212727114","92.2515878764263","95.7516501267061","93.5715274174181","99.5179288906044","108.473688526254","104.998291370598","108.918802385251","113.447932581629","122.406604123371","102.281979132269","89.1395136883391","87.3165402541278","89.2365168672243","95.7110056342005","94.078358873279","100.562878826124","107.886596636752","100","102.473365031046","111.135606965198","118.401967946597","124.430098788603","127.384692343634","127.861370145557","126.356918011971","126.537978550416","127.229767644217","129.723603831282",
"Sierra Leone","SLE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","266.018403725326","304.403874460369","373.041465416995","444.757123445441","562.662003969693","490.92520751938","329.476425107422","150.925696774852","178.438986429637","156.32877290632","116.048185282258","117.161105647943","106.144660116325","117.800237208102","135.671373724323","122.562939577183","123.241932541428","140.991604475526","120.28963355457","142.570387958647","130.884120288635","142.823090201406","123.466490478316","102.089582181519","91.3535172037385","92.8099732619175","96.0851989508022","96.658895790766","101.433181668808","103.669459494367","100","102.00250346456","118.113015338917","126.760647457747","131.39198794745","142.559713389887","129.601076886703","112.238997742963","101.622095355906","104.885049377944","108.853861955665",
"El Salvador","SLV","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0618920790934","44.547606418636","45.1340025626075","47.7239935921173","48.1647638826928","49.5100963501488","50.0273545277117","52.9016399010473","53.6851524578677","52.2721518928621","57.5442181754521","58.6381898404676","60.1427815329038","68.2852790513407","74.7968558438349","76.6851113289112","81.0784595042376","89.6196264881122","97.6272842402935","104.784012437101","100","100.886294076916","100.109845665882","101.421944045078","101.424897441474","97.5283060959097","97.8661959236324","97.7195054194382","99.8953595238709","100.115491689223","102.58442498876",
"Slovenia","SVN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","143.208337037219","147.565690509921","147.712062808685","133.015930758974","120.487149137412","126.310058993266","129.031334070447","128.214300942701","127.880419238708","131.759509497768","135.457109493168","140.857474745384","146.751466352585","146.69568432839","120.395785533407","118.626993138819","118.421770926332","127.848699582891","120.880100540791","117.036035196053","113.816365819788","111.185716409437","101.910777825932","104.640900696842","111.601940859368","112.18125876685","107.181379872183","106.385890802836","107.770962071613","105.196721561441","94.8008480545856","100","105.838156073517","105.125004319297","106.407879061772","100.746422228562","93.3264882192158","93.8904270369415","92.980726050403","89.1705589427348","85.6499377905141","87.7315727499644",
"Eswatini","SWZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","157.098245148176","155.771905111149","149.321900926702","146.758215497196","133.265658986619","127.470922137571","137.199211998265","136.303833717318","129.356956926349","120.473335574659","124.665766687431","118.385158406138","119.784336057056","113.702788102134","78.8913483914706","108.899479203952","93.5477732114271","94.2644587128998","98.2943234884197","94.1020226650146","89.8722044471286","91.5336417877309","94.9208735065147","98.3193860384828","99.1018440307968","100.758656788713","99.3863579047601","99.8068288060757","104.512919394452","107.207448096802","100","100.692475982236","96.359870491432","98.324582727187","98.6530645765642","93.1003991831703","95.2147636830402","94.4676536152493","95.7419223259092","93.6691207299413","95.8460307595137",
"Thailand","THA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tajikistan","TJK","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","76.5241270797546","78.5012501200152","86.397968916756","95.7578971170136","109.689020329915","125.936284884698","131.683394520693","91.0982795811685","84.4218049095207","79.8011616820452","78.9812294541734","81.0464190789516","81.0793587254139","82.7856165609233","74.7192496977137","69.623492888496","68.0393758442796","68.7349528500149","67.2596711020836","69.8916275501677","71.0425153777515","72.6411720119703","76.7580024851872","78.7036368691646","77.3704736346738","76.0010457237341","77.3000971780832","80.4441707511057","81.8909328656424","86.7822058212333","94.8315774780989","100","98.706146813881","107.318023966169","111.0893032565","117.527056631585","132.489801919012","131.34958108332","127.973700175863","126.321208329095","128.779473938357","130.351235738718",
"Tunisia","TUN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","226.754939173303","221.017789042036","221.051739040224","219.983704858786","217.462493842214","217.428105011422","214.961464052772","184.530172726801","147.80129871729","132.850975214311","131.156608692104","127.847740613018","130.431867770464","133.100821020169","128.073554384534","129.116135096883","131.782459125411","131.965294715816","131.352669085744","131.699511948324","132.679850292354","130.996428316483","128.894336472509","127.455244730085","121.286500539738","116.744827381756","111.057628340837","108.287247673597","104.622622422492","103.330389420071","102.519307903598","100","97.8004802516341","96.3854244748103","93.4953383902995","93.4384533235188","97.3772956255731","92.2660408519208","84.0033940500282","78.6864547539848","77.9117380826527","84.5601455819223",
"Turkey","TUR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","2218.05463222292","1575.04766907593","546.65858724197","432.471431895779","294.980202435037","385.555377099384","404.634101262373","515.213215483799","473.781286796808","387.913591940607","245.38785019026","179.923205149133","120.558524937085","119.093191944316","148.877629810685","145.513636756886","145.889645253339","152.89132980544","135.657291926842","123.477100923852","117.003072440793","114.135286255447","109.218221643843","95.8511295628169","99.4708580750573","104.171035305899","104.386372692523","107.97256028635","111.20692448186","108.352676767614","100","93.0632630126002","103.59538719741","104.37339602029","106.020335537706","100.907127847269","96.055446014704","93.6021885472604","90.0475251003805","93.2852496152856","94.9779766354773",
"Ukraine","UKR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4629583795357","170.39996829671","97.8704398573786","115.621981424207","136.798132989951","125.025520743909","98.5328686073217","97.765205807899","108.065651418337","103.934276082704","95.5780038641248","93.5740108223292","103.311752976679","107.600017384189","108.362033490996","117.423863551862","97.9416795690041","100","99.390460025688","101.456465494496","97.9180859050346","76.6698274503378","71.4078286210392","71.0405519939538","74.7248803971008","79.5270924284839","91.6440928766113","91.0487575773587",
"Upper middle income","UMC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","106.268710475957","120.399481031991","125.475052191055","78.1106630866889","76.2641308225605","73.5433317226293","72.3262037533333","70.1975848454027","67.2533378679164","69.3699155389134","63.0505017272736","71.7414717232811","76.8951171082821","90.7464667826235","99.0739900779126","102.582376925252","103.60613239515","107.222966861768","109.113181684953","114.53855917669","113.455448616851","110.685979308589","94.0128508671633","73.6325904899636","72.4465134709328","81.0761171478655","81.7213621880521","81.3923807017181","88.2378471454401","90.0785150827476","100","102.068160860373","104.804664396701","111.094958236064","106.77112673097","107.465877358679","108.467416766481","115.010737931712","116.749172355831","113.147543828181","107.771846876567",
"United States","USA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","105.715292311778","116.543482033221","130.360515445009","136.474540673517","144.88688656156","150.008828940851","125.963286419713","113.40015403639","107.233743746465","110.883890367075","105.844661701771","104.374976568828","101.79200029805","104.75556186505","104.200331983476","100.742847344028","103.737599127124","108.866314867318","116.719917945529","115.568708358029","119.469739560087","126.224029417652","125.911844812997","117.98905560221","112.399001479262","110.839004210174","109.924088491895","104.892438784122","100.442701396052","104.69579483769","100","95.0097843789212","97.3748015223488","97.5344183782536","99.1669991295776","109.886696789127","114.361311442014","114.062933741796","112.982213096666","116.223485827921","117.801479319578",
"Uzbekistan","UZB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","112.079320821949","111.170446541647","117.539448642948","121.757635429528","126.17672047595","128.216558992053","126.990661938447","124.891767808689","119.157448205635","114.990199023308","125.239756236521","122.564677475271","117.378508806355","111.910033542577","119.561200411604","116.20599547292","109.989251590976","113.55503676285","114.66962689995","116.744179946309","116.527173293902","117.666569894289","119.064282045173","116.589767788489","108.118795407155","103.467547418478","101.347473152201","100.087475921151","98.1752569002566","99.1354161132479","102.515335141613","100","96.7780513583028","99.7590437208039","98.591177393995","97.7185710522095","103.072172430597","104.19622160935","104.196035027696","103.959763021389","105.924173248548","103.581783062753",
"Venezuela, RB","VEN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","80.5716067580756","90.3489639680734","97.6887817292304","103.474852942845","72.8836452840805","72.7507240049312","68.1619597439053","42.7055579494607","52.1227255909292","41.7213592564807","36.8269208155348","39.4429593555336","41.0745763764977","43.1864466563061","41.7615803198711","51.7269656440956","42.8967330326727","54.783524790048","67.4814250486062","76.9775261552588","79.9666009782979","85.0491506092451","66.4984033837746","57.7433183079566","55.7606902307491","54.5881225997618","57.8120302174942","63.350664186473","75.9690930814871","99.0669784924303","100","70.8017385373245","84.9874443117995","83.2267342377894","128.949732792966","310.071965027149","740.668226195099","","","","",
"British Virgin Islands","VGB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","104.093944051631","110.324099951167","114.688417299325","116.881492397623","107.222469831511","102.694154238694","93.361623300075","86.7827654900391","83.0855149402708","83.2267677612436","80.537001976796","84.593648324371","77.4370598127055","79.9470239294099","78.0943310274266","83.711750980315","76.2229485822753","78.6135362670723","83.696579456989","83.2480405029748","78.1483569590034","74.6958022550923","76.940736876877","81.3238978050274","80.4805687319891","89.8137003123141","88.922583620264","88.970745305996","90.0386841330344","92.7512572157909","100.009985904841","100","102.438950109351","103.271471572935","102.731599269969","101.425164126824","103.543885635159","104.372641420298","103.322444110868","104.398641215761","105.098534444768","101.759924795789",
"Kosovo","XKX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","151.076027754332","165.190482238635","173.96221144393","164.842055337218","181.356634073557","160.052341768008","121.464858209472","112.114985277609","126.615786239629","120.498002651399","121.368207252673","125.037311544858","129.941069572342","134.097326323193","131.426644553146","125.839436944449","122.420805424668","112.618127840025","119.055910654643","109.483454182447","103.55316464482","100.404837653307","88.6521224772359","75.9853492014959","98.6704491119704","104.595993420626","104.477169189674","98.518059070615","92.011596155218","80.3565544992571","87.4952624651161","100","98.2810711422379","92.4416141312433","82.0921181243314","77.0684723920459","75.1524132322318","70.4282269950158","79.3613681785395","80.7123799073058","78.1404587440938","70.9153129140469",
"Zambia","ZMB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3242369031268","65.1015836937865","53.2941552791359","49.2086765255916","46.9818467906207","53.353887352699","51.2303670298529","49.1765193588844","53.7014339158321","62.1912453607666","58.1299813980598","58.2171638801957","59.7640792732748","68.3496745224232","69.9727339957503","61.9354092840913","65.1257228154573","80.4061485404496","105.609068843868","97.6081588820534","112.574161306283","95.5994486530874","100","97.1536288676819","99.716264827004","102.973390274945","98.3572567839259","86.6417536423237","85.5411875066331","94.511013725999","88.4430255271066","79.5893041050033","66.2817179633439",
"Zimbabwe","ZWE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
